대여일자,대여소번호,대여소명,대여구분코드,성별,연령대코드,이용건수,운동량,탄소량,이동거리(M),이용시간(분)
05,4603,4603. 한강GS에클라트 건너편 교통섬,정기,F,30대,28,1529.53,15.87,68454.38,622
05,4603,4603. 한강GS에클라트 건너편 교통섬,정기,F,40대,19,1135.89,12.56,54115.16,440
05,4603,4603. 한강GS에클라트 건너편 교통섬,정기,F,50대,9,334.7,3.32,14287.24,98
05,4603,4603. 한강GS에클라트 건너편 교통섬,정기,F,기타,14,605.63,5.74,24751.65,230
05,4603,4603. 한강GS에클라트 건너편 교통섬,정기,M,10대,2,290.49,2.4,10328.83,69
05,4603,4603. 한강GS에클라트 건너편 교통섬,정기,M,20대,66,3757.09,32.33,139442.73,968
05,4603,4603. 한강GS에클라트 건너편 교통섬,정기,M,30대,86,5334.18,43.42,187185.48,1241
05,4603,4603. 한강GS에클라트 건너편 교통섬,정기,M,40대,82,10122.88,77.87,335575.7,2134
05,4603,4603. 한강GS에클라트 건너편 교통섬,정기,M,50대,70,6502.36,47.4,204205.95,1524
05,4603,4603. 한강GS에클라트 건너편 교통섬,정기,M,60대,18,1613.56,13.52,58192.8,559
05,4603,4603. 한강GS에클라트 건너편 교통섬,정기,M,기타,33,1977.05,15.78,67916.23,421
05,4604,4604. 원효로다목적체육관 앞,단체,\N,20대,2,150.08,1.26,5414.2,39
05,4604,4604. 원효로다목적체육관 앞,단체,M,10대,2,153.63,1.39,5968.23,48
05,4604,4604. 원효로다목적체육관 앞,단체,M,20대,2,250.03,2.09,9020,78
05,4604,4604. 원효로다목적체육관 앞,일일(비회원),\N,기타,7,1004.16,9.05,39011.8,459
05,4604,4604. 원효로다목적체육관 앞,일일(회원),\N,20대,23,1930.04,18.3,78923.69,631
05,4604,4604. 원효로다목적체육관 앞,일일(회원),\N,30대,8,622.35,4.91,21128.06,247
05,4604,4604. 원효로다목적체육관 앞,일일(회원),\N,40대,2,119.11,0.75,3221.03,25
05,4604,4604. 원효로다목적체육관 앞,일일(회원),\N,70대이상,1,190.73,1.72,7410,29
05,4604,4604. 원효로다목적체육관 앞,일일(회원),,20대,1,131.53,1.19,5110,27
05,4604,4604. 원효로다목적체육관 앞,일일(회원),F,10대,2,82.86,0.78,3390.11,29
05,4604,4604. 원효로다목적체육관 앞,일일(회원),F,20대,26,2806.14,27.6,118981.64,1065
05,4604,4604. 원효로다목적체육관 앞,일일(회원),F,30대,6,640.05,6.21,26794.74,316
05,4604,4604. 원효로다목적체육관 앞,일일(회원),F,40대,2,360.04,3.7,15950.57,185
05,4604,4604. 원효로다목적체육관 앞,일일(회원),F,기타,5,766.66,7.09,30545.12,183
05,4604,4604. 원효로다목적체육관 앞,일일(회원),M,10대,1,146.46,1.32,5690,30
05,4604,4604. 원효로다목적체육관 앞,일일(회원),M,20대,16,1672.21,13.53,58330.02,490
05,4604,4604. 원효로다목적체육관 앞,일일(회원),M,30대,19,2996.86,22.12,95338.99,815
05,4604,4604. 원효로다목적체육관 앞,일일(회원),M,40대,3,1364.82,11.1,47868.17,249
05,4604,4604. 원효로다목적체육관 앞,일일(회원),M,50대,2,138.69,1.18,5108.28,43
05,4604,4604. 원효로다목적체육관 앞,일일(회원),M,60대,3,1177.91,9.6,41390.28,229
05,4604,4604. 원효로다목적체육관 앞,일일(회원),M,기타,1,29.42,0.21,917.24,6
05,4604,4604. 원효로다목적체육관 앞,정기,\N,20대,58,7453.8,61.04,263190.08,1584
05,4604,4604. 원효로다목적체육관 앞,정기,\N,30대,43,4291.92,36.51,157313.79,1098
05,4604,4604. 원효로다목적체육관 앞,정기,\N,40대,21,890.4,6.3,27218.06,171
05,4604,4604. 원효로다목적체육관 앞,정기,\N,50대,9,1251.92,11.34,48898.42,265
05,4604,4604. 원효로다목적체육관 앞,정기,\N,60대,2,267.16,2.05,8840,79
05,4604,4604. 원효로다목적체육관 앞,정기,,20대,4,267.5,2.09,8982.65,64
05,4604,4604. 원효로다목적체육관 앞,정기,F,10대,4,67.91,0.8,3430.37,16
05,4604,4604. 원효로다목적체육관 앞,정기,F,20대,17,1081.09,10.12,43601.7,334
05,4604,4604. 원효로다목적체육관 앞,정기,F,30대,27,2837.02,29.11,125507.72,915
05,4604,4604. 원효로다목적체육관 앞,정기,F,40대,29,1357.04,14.91,64333.81,371
05,4604,4604. 원효로다목적체육관 앞,정기,F,50대,6,419.17,3.7,15953.08,153
05,4604,4604. 원효로다목적체육관 앞,정기,F,60대,1,90.04,1,4290,39
05,4604,4604. 원효로다목적체육관 앞,정기,F,기타,2,330.79,2.93,12617.27,97
05,4604,4604. 원효로다목적체육관 앞,정기,M,10대,1,123.55,0.97,4160,34
05,4604,4604. 원효로다목적체육관 앞,정기,M,20대,30,2942.96,21.48,92594.11,616
05,4604,4604. 원효로다목적체육관 앞,정기,M,30대,53,6991.28,58.79,253223.5,1520
05,4604,4604. 원효로다목적체육관 앞,정기,M,40대,42,4215.89,33.41,144029.91,802
05,4604,4604. 원효로다목적체육관 앞,정기,M,50대,22,3502.75,28.79,124032.81,825
05,4604,4604. 원효로다목적체육관 앞,정기,M,60대,4,210.35,1.72,7455.09,81
05,4604,4604. 원효로다목적체육관 앞,정기,M,기타,29,1537.82,12.94,55880.02,415
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",단체,\N,20대,4,195.52,1.74,7501.2,98
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",단체,\N,30대,4,384.98,3.91,16820.9,166
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",단체,,20대,1,73.34,0.43,1870.63,73
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",단체,F,10대,2,132.17,1.72,7416.72,95
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",단체,F,20대,6,409.22,3.81,16444.33,145
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",단체,F,30대,1,60.75,0.55,2360,26
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",단체,F,40대,3,396.05,3.31,14287.44,122
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",단체,M,10대,6,488.89,4.22,18241.36,177
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",단체,M,20대,1,88.65,1,4305.29,47
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",단체,M,30대,5,297.78,2.43,10450,131
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",단체,M,40대,2,76.41,0.72,3112.06,25
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",일일(비회원),\N,기타,70,8285.69,74.69,321899.73,3973
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",일일(비회원),F,기타,1,41.96,0.38,1630,20
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",일일(회원),\N,10대,3,110.97,0.95,4142.95,59
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",일일(회원),\N,20대,116,13161.89,120.95,521387.02,4359
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",일일(회원),\N,30대,22,2883.13,26.34,113470.12,795
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",일일(회원),\N,40대,9,764.2,7.37,31838.73,263
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",일일(회원),\N,50대,1,48.47,0.39,1700,15
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",일일(회원),\N,기타,2,251.16,2.43,10464.08,103
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",일일(회원),,20대,8,409.44,3.51,15189.92,204
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",일일(회원),,40대,1,226,2.04,8780,111
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",일일(회원),,50대,1,513.41,4.49,19350.65,97
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",일일(회원),F,10대,9,1179.09,12.2,52594.19,464
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",일일(회원),F,20대,90,8044.42,81.13,349623.02,3529
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",일일(회원),F,30대,36,3827.23,37.72,162598.1,1528
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",일일(회원),F,40대,10,1089.94,10.42,44897.53,500
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",일일(회원),F,50대,6,591.39,5.79,24917.02,198
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",일일(회원),F,60대,3,413.77,3.91,16850,104
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",일일(회원),F,기타,20,2086.11,19.03,82019.18,826
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",일일(회원),M,10대,17,961.48,8.82,38062.27,442
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",일일(회원),M,20대,72,8190.94,70.81,305274.44,3359
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",일일(회원),M,30대,42,5330.25,44.47,191776.57,1491
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",일일(회원),M,40대,12,1701.53,13.58,58486.16,556
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",일일(회원),M,50대,2,402.09,3.1,13360,79
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",일일(회원),M,60대,3,54.82,0.49,2110,33
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",일일(회원),M,기타,13,1583.84,13.48,58115.58,568
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",정기,\N,10대,4,158.28,1.42,6149.49,42
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",정기,\N,20대,70,6073.82,56.67,244331.42,2231
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",정기,\N,30대,37,4094.54,34.69,149629,1148
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",정기,\N,40대,10,1680.77,14.51,62517.16,418
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",정기,\N,50대,7,845.61,7.42,31976.83,217
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",정기,\N,60대,2,229.44,1.94,8370.91,54
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",정기,\N,70대이상,2,248.39,2.24,9650,90
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",정기,\N,기타,3,321.14,3.06,13156.55,103
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",정기,,20대,3,512.39,4.06,17461.51,73
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",정기,,40대,1,419.3,3.78,16290,168
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",정기,,50대,3,487.68,3.86,16642.02,86
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",정기,F,10대,5,482.03,4.42,19041.83,122
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",정기,F,20대,51,6796.98,63.13,272120.28,1966
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",정기,F,30대,28,3459.03,33.72,145400.58,1028
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",정기,F,40대,16,2158.67,21.93,94540.54,683
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",정기,F,50대,11,2186.16,20.09,86577.46,539
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",정기,F,60대,3,301.55,2.72,11715.37,64
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",정기,F,기타,4,358.95,3.53,15220.24,169
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",정기,M,10대,3,681.59,4.24,18235.85,120
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",정기,M,20대,45,6066.18,52.73,227228.32,1613
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",정기,M,30대,42,5362.98,41.62,179369.08,1088
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",정기,M,40대,27,3701.44,30.53,131562.24,1219
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",정기,M,50대,20,3691.9,28.23,121731.94,750
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",정기,M,60대,13,1215.21,10.08,43439.83,323
05,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",정기,M,기타,11,1074.62,9.97,43026.36,299
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,단체,\N,40대,2,107.48,1.07,4600,113
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,단체,\N,70대이상,2,182.01,1.64,7071.31,144
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,단체,,20대,2,101.06,1.08,4640,32
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,단체,F,20대,7,577.62,6.06,26128.67,247
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,단체,F,40대,3,132.05,1.19,5130,42
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,단체,F,기타,2,104.31,1.16,4970,35
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,단체,M,10대,2,168.91,1.98,8530.99,49
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,단체,M,20대,3,747.19,5.61,24190.49,217
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,단체,M,30대,4,252.78,2.17,9300,149
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,단체,M,기타,1,82.48,0.59,2540,23
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,일일(비회원),\N,기타,58,4557.29,41.08,177052.73,1926
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,일일(비회원),F,기타,1,409.71,3.69,15917.29,110
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,일일(회원),\N,10대,4,449.78,4.69,20246.63,120
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,일일(회원),\N,20대,66,5683.56,51.62,222610.88,1960
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,일일(회원),\N,30대,34,3221.72,28.2,121548.21,1175
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,일일(회원),\N,40대,1,82.59,0.61,2640,58
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,일일(회원),\N,기타,5,316.09,4.57,19696.42,149
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,일일(회원),,20대,12,1185.49,10.66,45891.91,459
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,일일(회원),,30대,3,79.15,0.73,3130.53,32
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,일일(회원),,50대,1,139.76,1.2,5190,89
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,일일(회원),F,10대,3,125.42,1.53,6582.84,76
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,일일(회원),F,20대,55,3619.93,35.04,150931.91,1650
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,일일(회원),F,30대,22,1628.54,18.03,77663.6,752
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,일일(회원),F,40대,7,940.28,8.68,37381.51,446
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,일일(회원),F,50대,4,312.76,3.28,14152.06,208
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,일일(회원),F,기타,20,1922.44,19.21,82818.09,918
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,일일(회원),M,10대,13,1247.47,10.41,44833.77,346
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,일일(회원),M,20대,33,2936.31,23.83,102777,1113
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,일일(회원),M,30대,19,1687.27,13.11,56493.44,521
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,일일(회원),M,40대,7,817.02,6.23,26910.95,216
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,일일(회원),M,50대,2,397.18,3.27,14093.88,112
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,일일(회원),M,60대,1,203.98,1.41,6060,38
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,일일(회원),M,70대이상,2,23.79,0.25,1092.19,19
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,일일(회원),M,기타,20,1479.97,11.74,50603.89,529
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,정기,\N,10대,1,28.92,0.25,1090,36
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,정기,\N,20대,57,3137.19,30.2,130184.61,1003
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,정기,\N,30대,39,2440.68,20.4,87869.43,965
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,정기,\N,40대,17,898.95,7.42,31911.28,378
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,정기,\N,50대,6,208.61,2.01,8630.09,59
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,정기,\N,60대,1,195.6,1.64,7056.21,37
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,정기,\N,70대이상,2,88.7,0.8,3446.06,76
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,정기,\N,기타,1,57.38,0.72,3082.82,22
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,정기,,30대,5,532.68,5.04,21773.72,114
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,정기,,50대,1,176.68,1.18,5070,52
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,정기,F,20대,55,3767.56,36.79,158539.42,1594
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,정기,F,30대,49,2591.29,25.81,111059.5,876
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,정기,F,40대,16,1067.78,10.3,44336.66,481
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,정기,F,50대,14,704.03,7.11,30695.73,408
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,정기,F,60대,1,28.55,0.33,1441.75,9
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,정기,F,기타,8,483.43,4.41,18990.77,161
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,정기,M,10대,4,181.16,1.51,6465.71,181
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,정기,M,20대,23,2094.68,17.09,73715.25,728
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,정기,M,30대,39,4762,35.22,151922.94,1246
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,정기,M,40대,31,2162.71,16.8,72393.94,872
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,정기,M,50대,13,1296.11,9.29,40078.66,452
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,정기,M,60대,4,301.66,2.61,11251.72,89
05,4607,4607. 국립중앙박물관 -용산가족공원 앞,정기,M,기타,16,929.11,7.19,30974.83,246
05,4608,4608. 국립중앙박물관 정문 앞,단체,\N,70대이상,1,88.29,0.8,3430,69
05,4608,4608. 국립중앙박물관 정문 앞,단체,F,30대,2,86.65,0.78,3366.09,33
05,4608,4608. 국립중앙박물관 정문 앞,단체,F,60대,2,76.81,0.67,2894.89,25
05,4608,4608. 국립중앙박물관 정문 앞,단체,M,30대,2,81.9,0.74,3182.03,25
05,4608,4608. 국립중앙박물관 정문 앞,일일(비회원),\N,기타,33,2672.02,24.1,103807.94,1262
05,4608,4608. 국립중앙박물관 정문 앞,일일(회원),\N,10대,1,46.94,0.44,1881.42,21
05,4608,4608. 국립중앙박물관 정문 앞,일일(회원),\N,20대,15,722.27,7.18,30954.83,309
05,4608,4608. 국립중앙박물관 정문 앞,일일(회원),\N,30대,11,937.37,7.95,34273.18,262
05,4608,4608. 국립중앙박물관 정문 앞,일일(회원),,20대,4,210.18,1.88,8116.59,75
05,4608,4608. 국립중앙박물관 정문 앞,일일(회원),,30대,5,219.68,2.21,9516.13,90
05,4608,4608. 국립중앙박물관 정문 앞,일일(회원),F,10대,1,37.87,0.32,1385.96,11
05,4608,4608. 국립중앙박물관 정문 앞,일일(회원),F,20대,26,1733.9,17.1,73672.28,740
05,4608,4608. 국립중앙박물관 정문 앞,일일(회원),F,30대,8,574.47,6.4,27560.92,343
05,4608,4608. 국립중앙박물관 정문 앞,일일(회원),F,40대,5,169.24,1.56,6762.23,78
05,4608,4608. 국립중앙박물관 정문 앞,일일(회원),F,50대,3,415.38,3.76,16205.48,128
05,4608,4608. 국립중앙박물관 정문 앞,일일(회원),F,기타,3,214.88,2.05,8800.3,67
05,4608,4608. 국립중앙박물관 정문 앞,일일(회원),M,10대,8,470.76,3.73,16090.17,122
